1.6912 	WARNING 	pyo audio lib was requested but not loaded: dlopen(/Applications/PsychoPy2.app/Contents/Resources/lib/python2.7/lib-dynload/_pyo.so, 2): Library not loaded: @executable_path/../Frameworks/liblo.7.dylib
611.6316 	EXP 	fixationITIcross: autoDraw = False
611.6316 	EXP 	rightBox: autoDraw = False
611.6316 	EXP 	leftBox: autoDraw = False
611.6316 	EXP 	leftHighlight: autoDraw = False
611.6316 	EXP 	rightHighlight: autoDraw = False
611.6316 	EXP 	leftAnswerText: autoDraw = False
611.6316 	EXP 	rightAnswerText: autoDraw = False
611.6316 	EXP 	L_condition: autoDraw = False
611.6316 	EXP 	R_condition: autoDraw = False
611.6316 	EXP 	fixationITIcross: autoDraw = False
611.6316 	EXP 	leftHighlight: opacity = 0.0
611.6316 	EXP 	rightHighlight: opacity = 0.0
611.6316 	EXP 	leftAnswerText: opacity = 0.0
611.6316 	EXP 	rightAnswerText: opacity = 0.0
611.6316 	EXP 	leftAnswerText: text = '2'
611.6316 	EXP 	rightAnswerText: text = '2'
611.6316 	EXP 	fixationITIcross: color = 'white (named)'
611.6316 	EXP 	leftBox: fillColor = (0.33999999999999997, 0.82879999999999987, 0.86)
611.6316 	EXP 	rightBox: fillColor = (0.33999999999999997, 0.86, 0.50120000000000009)
611.6316 	EXP 	L_condition: text = u'S'
611.6316 	EXP 	R_condition: text = u'R'
611.6316 	EXP 	rightBox: autoDraw = True
611.6316 	EXP 	leftBox: autoDraw = True
611.6316 	EXP 	leftHighlight: autoDraw = True
611.6316 	EXP 	rightHighlight: autoDraw = True
611.6316 	EXP 	L_condition: autoDraw = True
611.6316 	EXP 	R_condition: autoDraw = True
611.7021 	DATA 	Keypress: equal
612.0018 	DATA 	Keypress: 2
612.0248 	EXP 	window1: recordFrameIntervals = False
612.0481 	EXP 	rightHighlight: opacity = 1
612.0481 	EXP 	leftAnswerText: text = u'2'
612.0481 	EXP 	rightAnswerText: text = u'2'
612.0483 	EXP 	window1: recordFrameIntervals = False
613.6644 	EXP 	rightAnswerText: opacity = 1
613.6644 	EXP 	leftAnswerText: text = u'2'
613.6644 	EXP 	rightAnswerText: text = u'2'
613.6644 	EXP 	leftAnswerText: autoDraw = True
613.6644 	EXP 	rightAnswerText: autoDraw = True
613.6875 	DATA 	Keypress: equal
614.5807 	EXP 	rightBox: autoDraw = False
614.5807 	EXP 	leftBox: autoDraw = False
614.5807 	EXP 	leftHighlight: autoDraw = False
614.5807 	EXP 	rightHighlight: autoDraw = False
614.5807 	EXP 	leftAnswerText: autoDraw = False
614.5807 	EXP 	rightAnswerText: autoDraw = False
614.5807 	EXP 	L_condition: autoDraw = False
614.5807 	EXP 	R_condition: autoDraw = False
614.5810 	EXP 	window1: recordFrameIntervals = False
614.5974 	EXP 	fixationITIcross: autoDraw = True
614.5976 	EXP 	window1: recordFrameIntervals = False
621.1809 	DATA 	Keypress: equal
621.1846 	DATA 	Keypress: equal
621.1883 	DATA 	Keypress: equal
621.3998 	EXP 	New trial (rep=0, index=2): {'blockId': 1, 'sd1': 0, 'sd2': 4.0, 'stimOnset': 35.711353486509346, 'choiceDuration': 2, 'leftColor': 4, 'itiDuration': 5.9478080852866437, 'mu1': 2.0, 'leftAnswer': 2.0, 'trialId': 3, 'condition': u'SR', 'itiOffset': 45.812712164001006, 'mu2': 6.0, 'rightColor': 3, 'subjectId': u'uep001', 'feedbackDuration': 1, 'runId': 6, 'isiDuration': 1.1535505922050249, 'rightAnswer': 4.0}
621.4288 	EXP 	fixationITIcross: autoDraw = False
621.4288 	EXP 	rightBox: autoDraw = False
621.4288 	EXP 	leftBox: autoDraw = False
621.4288 	EXP 	leftHighlight: autoDraw = False
621.4288 	EXP 	rightHighlight: autoDraw = False
621.4288 	EXP 	leftAnswerText: autoDraw = False
621.4288 	EXP 	rightAnswerText: autoDraw = False
621.4288 	EXP 	L_condition: autoDraw = False
621.4288 	EXP 	R_condition: autoDraw = False
621.4288 	EXP 	fixationITIcross: autoDraw = False
621.4288 	EXP 	leftHighlight: opacity = 0.0
621.4288 	EXP 	rightHighlight: opacity = 0.0
621.4288 	EXP 	leftAnswerText: opacity = 0.0
621.4288 	EXP 	rightAnswerText: opacity = 0.0
621.4288 	EXP 	leftAnswerText: text = '2'
621.4288 	EXP 	rightAnswerText: text = '4'
621.4288 	EXP 	fixationITIcross: color = 'white (named)'
621.4288 	EXP 	leftBox: fillColor = (0.33999999999999997, 0.82879999999999987, 0.86)
621.4288 	EXP 	rightBox: fillColor = (0.33999999999999997, 0.86, 0.50120000000000009)
621.4288 	EXP 	L_condition: text = u'S'
621.4288 	EXP 	R_condition: text = u'R'
621.4288 	EXP 	rightBox: autoDraw = True
621.4288 	EXP 	leftBox: autoDraw = True
621.4288 	EXP 	leftHighlight: autoDraw = True
621.4288 	EXP 	rightHighlight: autoDraw = True
621.4288 	EXP 	L_condition: autoDraw = True
621.4288 	EXP 	R_condition: autoDraw = True
621.6991 	DATA 	Keypress: equal
621.8323 	DATA 	Keypress: 2
621.8554 	EXP 	window1: recordFrameIntervals = False
621.8786 	EXP 	rightHighlight: opacity = 1
621.8786 	EXP 	leftAnswerText: text = u'2'
621.8786 	EXP 	rightAnswerText: text = u'4'
621.8788 	EXP 	window1: recordFrameIntervals = False
623.0617 	EXP 	rightAnswerText: opacity = 1
623.0617 	EXP 	leftAnswerText: text = u'2'
623.0617 	EXP 	rightAnswerText: text = u'4'
623.0617 	EXP 	leftAnswerText: autoDraw = True
623.0617 	EXP 	rightAnswerText: autoDraw = True
623.6985 	DATA 	Keypress: equal
623.9617 	EXP 	window1: recordFrameIntervals = False
623.9781 	EXP 	rightBox: autoDraw = False
623.9781 	EXP 	leftBox: autoDraw = False
623.9781 	EXP 	leftHighlight: autoDraw = False
623.9781 	EXP 	rightHighlight: autoDraw = False
623.9781 	EXP 	leftAnswerText: autoDraw = False
623.9781 	EXP 	rightAnswerText: autoDraw = False
623.9781 	EXP 	L_condition: autoDraw = False
623.9781 	EXP 	R_condition: autoDraw = False
623.9781 	EXP 	fixationITIcross: autoDraw = True
623.9784 	EXP 	window1: recordFrameIntervals = False
631.2667 	DATA 	Keypress: equal
631.2705 	DATA 	Keypress: equal
631.2740 	DATA 	Keypress: equal
631.4805 	EXP 	New trial (rep=0, index=3): {'blockId': 1, 'sd1': 0, 'sd2': 4.0, 'stimOnset': 45.812712164001006, 'choiceDuration': 2, 'leftColor': 4, 'itiDuration': 5.9685513821896174, 'mu1': 2.0, 'leftAnswer': 2.0, 'trialId': 4, 'condition': u'SR', 'itiOffset': 56.485791031717355, 'mu2': 6.0, 'rightColor': 3, 'subjectId': u'uep001', 'feedbackDuration': 1, 'runId': 6, 'isiDuration': 1.7045274855267387, 'rightAnswer': 8.0}
631.5095 	EXP 	fixationITIcross: autoDraw = False
631.5095 	EXP 	rightBox: autoDraw = False
631.5095 	EXP 	leftBox: autoDraw = False
631.5095 	EXP 	leftHighlight: autoDraw = False
631.5095 	EXP 	rightHighlight: autoDraw = False
631.5095 	EXP 	leftAnswerText: autoDraw = False
631.5095 	EXP 	rightAnswerText: autoDraw = False
631.5095 	EXP 	L_condition: autoDraw = False
631.5095 	EXP 	R_condition: autoDraw = False
631.5095 	EXP 	fixationITIcross: autoDraw = False
631.5095 	EXP 	leftHighlight: opacity = 0.0
631.5095 	EXP 	rightHighlight: opacity = 0.0
631.5095 	EXP 	leftAnswerText: opacity = 0.0
631.5095 	EXP 	rightAnswerText: opacity = 0.0
631.5095 	EXP 	leftAnswerText: text = '2'
631.5095 	EXP 	rightAnswerText: text = '8'
631.5095 	EXP 	fixationITIcross: color = 'white (named)'
631.5095 	EXP 	leftBox: fillColor = (0.33999999999999997, 0.82879999999999987, 0.86)
631.5095 	EXP 	rightBox: fillColor = (0.33999999999999997, 0.86, 0.50120000000000009)
631.5095 	EXP 	L_condition: text = u'S'
631.5095 	EXP 	R_condition: text = u'R'
631.5095 	EXP 	rightBox: autoDraw = True
631.5095 	EXP 	leftBox: autoDraw = True
631.5095 	EXP 	leftHighlight: autoDraw = True
631.5095 	EXP 	rightHighlight: autoDraw = True
631.5095 	EXP 	L_condition: autoDraw = True
631.5095 	EXP 	R_condition: autoDraw = True
631.6966 	DATA 	Keypress: equal
631.8293 	DATA 	Keypress: 2
631.8530 	EXP 	window1: recordFrameIntervals = False
631.8760 	EXP 	rightHighlight: opacity = 1
631.8760 	EXP 	leftAnswerText: text = u'2'
631.8760 	EXP 	rightAnswerText: text = u'8'
631.8762 	EXP 	window1: recordFrameIntervals = False
633.6089 	EXP 	rightAnswerText: opacity = 1
633.6089 	EXP 	leftAnswerText: text = u'2'
633.6089 	EXP 	rightAnswerText: text = u'8'
633.6089 	EXP 	leftAnswerText: autoDraw = True
633.6089 	EXP 	rightAnswerText: autoDraw = True
633.6960 	DATA 	Keypress: equal
634.5089 	EXP 	window1: recordFrameIntervals = False
634.5251 	EXP 	rightBox: autoDraw = False
634.5251 	EXP 	leftBox: autoDraw = False
634.5251 	EXP 	leftHighlight: autoDraw = False
634.5251 	EXP 	rightHighlight: autoDraw = False
634.5251 	EXP 	leftAnswerText: autoDraw = False
634.5251 	EXP 	rightAnswerText: autoDraw = False
634.5251 	EXP 	L_condition: autoDraw = False
634.5251 	EXP 	R_condition: autoDraw = False
634.5251 	EXP 	fixationITIcross: autoDraw = True
634.5253 	EXP 	window1: recordFrameIntervals = False
641.9388 	DATA 	Keypress: equal
641.9425 	DATA 	Keypress: equal
641.9457 	DATA 	Keypress: equal
641.9483 	DATA 	Keypress: equal
642.1606 	EXP 	New trial (rep=0, index=4): {'blockId': 1, 'sd1': 0, 'sd2': 4.0, 'stimOnset': 56.485791031717355, 'choiceDuration': 2, 'leftColor': 4, 'itiDuration': 5.1831835124020822, 'mu1': 2.0, 'leftAnswer': 2.0, 'trialId': 5, 'condition': u'SR', 'itiOffset': 67.304989857735208, 'mu2': 6.0, 'rightColor': 3, 'subjectId': u'uep001', 'feedbackDuration': 1, 'runId': 6, 'isiDuration': 2.636015313615748, 'rightAnswer': -0.0}
642.1896 	EXP 	fixationITIcross: autoDraw = False
642.1896 	EXP 	rightBox: autoDraw = False
642.1896 	EXP 	leftBox: autoDraw = False
642.1896 	EXP 	leftHighlight: autoDraw = False
642.1896 	EXP 	rightHighlight: autoDraw = False
642.1896 	EXP 	leftAnswerText: autoDraw = False
642.1896 	EXP 	rightAnswerText: autoDraw = False
642.1896 	EXP 	L_condition: autoDraw = False
642.1896 	EXP 	R_condition: autoDraw = False
642.1896 	EXP 	fixationITIcross: autoDraw = False
642.1896 	EXP 	leftHighlight: opacity = 0.0
642.1896 	EXP 	rightHighlight: opacity = 0.0
642.1896 	EXP 	leftAnswerText: opacity = 0.0
642.1896 	EXP 	rightAnswerText: opacity = 0.0
642.1896 	EXP 	leftAnswerText: text = '2'
642.1896 	EXP 	rightAnswerText: text = '0'
642.1896 	EXP 	fixationITIcross: color = 'white (named)'
642.1896 	EXP 	leftBox: fillColor = (0.33999999999999997, 0.82879999999999987, 0.86)
642.1896 	EXP 	rightBox: fillColor = (0.33999999999999997, 0.86, 0.50120000000000009)
642.1896 	EXP 	L_condition: text = u'S'
642.1896 	EXP 	R_condition: text = u'R'
642.1896 	EXP 	rightBox: autoDraw = True
642.1896 	EXP 	leftBox: autoDraw = True
642.1896 	EXP 	leftHighlight: autoDraw = True
642.1896 	EXP 	rightHighlight: autoDraw = True
642.1896 	EXP 	L_condition: autoDraw = True
642.1896 	EXP 	R_condition: autoDraw = True
642.5930 	DATA 	Keypress: 2
642.6161 	EXP 	window1: recordFrameIntervals = False
642.6394 	EXP 	rightHighlight: opacity = 1
642.6394 	EXP 	leftAnswerText: text = u'2'
642.6394 	EXP 	rightAnswerText: text = u'0'
642.6396 	EXP 	window1: recordFrameIntervals = False
645.0577 	DATA 	Keypress: equal
645.3055 	EXP 	rightAnswerText: opacity = 1
645.3055 	EXP 	leftAnswerText: text = u'2'
645.3055 	EXP 	rightAnswerText: text = u'0'
645.3055 	EXP 	leftAnswerText: autoDraw = True
645.3055 	EXP 	rightAnswerText: autoDraw = True
645.6924 	DATA 	Keypress: equal
646.2054 	EXP 	window1: recordFrameIntervals = False
646.2215 	EXP 	rightBox: autoDraw = False
646.2215 	EXP 	leftBox: autoDraw = False
646.2215 	EXP 	leftHighlight: autoDraw = False
646.2215 	EXP 	rightHighlight: autoDraw = False
646.2215 	EXP 	leftAnswerText: autoDraw = False
646.2215 	EXP 	rightAnswerText: autoDraw = False
646.2215 	EXP 	L_condition: autoDraw = False
646.2215 	EXP 	R_condition: autoDraw = False
646.2215 	EXP 	fixationITIcross: autoDraw = True
646.2218 	EXP 	window1: recordFrameIntervals = False
652.7596 	DATA 	Keypress: equal
652.7634 	DATA 	Keypress: equal
652.7666 	DATA 	Keypress: equal
652.9743 	EXP 	New trial (rep=0, index=5): {'blockId': 1, 'sd1': 0, 'sd2': 4.0, 'stimOnset': 67.304989857735208, 'choiceDuration': 2, 'leftColor': 4, 'itiDuration': 6.1490967708718784, 'mu1': 2.0, 'leftAnswer': 2.0, 'trialId': 6, 'condition': u'SR', 'itiOffset': 79.364389743335295, 'mu2': 6.0, 'rightColor': 3, 'subjectId': u'uep001', 'feedbackDuration': 1, 'runId': 6, 'isiDuration': 2.9103031147282188, 'rightAnswer': 6.0}
653.0028 	EXP 	fixationITIcross: autoDraw = False
653.0028 	EXP 	rightBox: autoDraw = False
653.0028 	EXP 	leftBox: autoDraw = False
653.0028 	EXP 	leftHighlight: autoDraw = False
653.0028 	EXP 	rightHighlight: autoDraw = False
653.0028 	EXP 	leftAnswerText: autoDraw = False
653.0028 	EXP 	rightAnswerText: autoDraw = False
653.0028 	EXP 	L_condition: autoDraw = False
653.0028 	EXP 	R_condition: autoDraw = False
653.0028 	EXP 	fixationITIcross: autoDraw = False
653.0028 	EXP 	leftHighlight: opacity = 0.0
653.0028 	EXP 	rightHighlight: opacity = 0.0
653.0028 	EXP 	leftAnswerText: opacity = 0.0
653.0028 	EXP 	rightAnswerText: opacity = 0.0
653.0028 	EXP 	leftAnswerText: text = '2'
653.0028 	EXP 	rightAnswerText: text = '6'
653.0028 	EXP 	fixationITIcross: color = 'white (named)'
653.0028 	EXP 	leftBox: fillColor = (0.33999999999999997, 0.82879999999999987, 0.86)
653.0028 	EXP 	rightBox: fillColor = (0.33999999999999997, 0.86, 0.50120000000000009)
653.0028 	EXP 	L_condition: text = u'S'
653.0028 	EXP 	R_condition: text = u'R'
653.0028 	EXP 	rightBox: autoDraw = True
653.0028 	EXP 	leftBox: autoDraw = True
653.0028 	EXP 	leftHighlight: autoDraw = True
653.0028 	EXP 	rightHighlight: autoDraw = True
653.0028 	EXP 	L_condition: autoDraw = True
653.0028 	EXP 	R_condition: autoDraw = True
653.3734 	DATA 	Keypress: 2
653.3962 	EXP 	window1: recordFrameIntervals = False
653.4192 	EXP 	rightHighlight: opacity = 1
653.4192 	EXP 	leftAnswerText: text = u'2'
653.4192 	EXP 	rightAnswerText: text = u'6'
653.4194 	EXP 	window1: recordFrameIntervals = False
656.1122 	DATA 	Keypress: equal
656.1159 	DATA 	Keypress: equal
656.3521 	EXP 	rightAnswerText: opacity = 1
656.3521 	EXP 	leftAnswerText: text = u'2'
656.3521 	EXP 	rightAnswerText: text = u'6'
656.3521 	EXP 	leftAnswerText: autoDraw = True
656.3521 	EXP 	rightAnswerText: autoDraw = True
657.2686 	EXP 	rightBox: autoDraw = False
657.2686 	EXP 	leftBox: autoDraw = False
657.2686 	EXP 	leftHighlight: autoDraw = False
657.2686 	EXP 	rightHighlight: autoDraw = False
657.2686 	EXP 	leftAnswerText: autoDraw = False
657.2686 	EXP 	rightAnswerText: autoDraw = False
657.2686 	EXP 	L_condition: autoDraw = False
657.2686 	EXP 	R_condition: autoDraw = False
657.2688 	EXP 	window1: recordFrameIntervals = False
657.2848 	EXP 	fixationITIcross: autoDraw = True
657.2849 	EXP 	window1: recordFrameIntervals = False
664.8279 	DATA 	Keypress: equal
664.8317 	DATA 	Keypress: equal
664.8354 	DATA 	Keypress: equal
664.8387 	DATA 	Keypress: equal
665.0374 	EXP 	New trial (rep=0, index=6): {'blockId': 1, 'sd1': 0, 'sd2': 4.0, 'stimOnset': 79.364389743335295, 'choiceDuration': 2, 'leftColor': 4, 'itiDuration': 7.1190191576073598, 'mu1': 2.0, 'leftAnswer': 2.0, 'trialId': 7, 'condition': u'SR', 'itiOffset': 91.267706480236981, 'mu2': 6.0, 'rightColor': 3, 'subjectId': u'uep001', 'feedbackDuration': 1, 'runId': 6, 'isiDuration': 1.7842975792943356, 'rightAnswer': 2.0}
665.0665 	EXP 	fixationITIcross: autoDraw = False
665.0665 	EXP 	rightBox: autoDraw = False
665.0665 	EXP 	leftBox: autoDraw = False
665.0665 	EXP 	leftHighlight: autoDraw = False
665.0665 	EXP 	rightHighlight: autoDraw = False
665.0665 	EXP 	leftAnswerText: autoDraw = False
665.0665 	EXP 	rightAnswerText: autoDraw = False
665.0665 	EXP 	L_condition: autoDraw = False
665.0665 	EXP 	R_condition: autoDraw = False
665.0665 	EXP 	fixationITIcross: autoDraw = False
665.0665 	EXP 	leftHighlight: opacity = 0.0
665.0665 	EXP 	rightHighlight: opacity = 0.0
665.0665 	EXP 	leftAnswerText: opacity = 0.0
665.0665 	EXP 	rightAnswerText: opacity = 0.0
665.0665 	EXP 	leftAnswerText: text = '2'
665.0665 	EXP 	rightAnswerText: text = '2'
665.0665 	EXP 	fixationITIcross: color = 'white (named)'
665.0665 	EXP 	leftBox: fillColor = (0.33999999999999997, 0.82879999999999987, 0.86)
665.0665 	EXP 	rightBox: fillColor = (0.33999999999999997, 0.86, 0.50120000000000009)
665.0665 	EXP 	L_condition: text = u'S'
665.0665 	EXP 	R_condition: text = u'R'
665.0665 	EXP 	rightBox: autoDraw = True
665.0665 	EXP 	leftBox: autoDraw = True
665.0665 	EXP 	leftHighlight: autoDraw = True
665.0665 	EXP 	rightHighlight: autoDraw = True
665.0665 	EXP 	L_condition: autoDraw = True
665.0665 	EXP 	R_condition: autoDraw = True
665.4056 	DATA 	Keypress: 2
665.4431 	EXP 	window1: recordFrameIntervals = False
665.4662 	EXP 	rightHighlight: opacity = 1
665.4662 	EXP 	leftAnswerText: text = u'2'
665.4662 	EXP 	rightAnswerText: text = u'2'
665.4664 	EXP 	window1: recordFrameIntervals = False
667.0323 	DATA 	Keypress: equal
667.2824 	EXP 	rightAnswerText: opacity = 1
667.2824 	EXP 	leftAnswerText: text = u'2'
667.2824 	EXP 	rightAnswerText: text = u'2'
667.2824 	EXP 	leftAnswerText: autoDraw = True
667.2824 	EXP 	rightAnswerText: autoDraw = True
667.7025 	DATA 	Keypress: equal
668.1805 	EXP 	rightBox: autoDraw = False
668.1805 	EXP 	leftBox: autoDraw = False
668.1805 	EXP 	leftHighlight: autoDraw = False
668.1805 	EXP 	rightHighlight: autoDraw = False
668.1805 	EXP 	leftAnswerText: autoDraw = False
668.1805 	EXP 	rightAnswerText: autoDraw = False
668.1805 	EXP 	L_condition: autoDraw = False
668.1805 	EXP 	R_condition: autoDraw = False
668.1808 	EXP 	window1: recordFrameIntervals = False
668.1988 	EXP 	fixationITIcross: autoDraw = True
668.1990 	EXP 	window1: recordFrameIntervals = False
676.7221 	DATA 	Keypress: equal
676.7257 	DATA 	Keypress: equal
676.7285 	DATA 	Keypress: equal
676.7313 	DATA 	Keypress: equal
676.9341 	EXP 	New trial (rep=0, index=7): {'blockId': 1, 'sd1': 0, 'sd2': 4.0, 'stimOnset': 91.267706480236981, 'choiceDuration': 2, 'leftColor': 4, 'itiDuration': 6.1896217650285053, 'mu1': 2.0, 'leftAnswer': 2.0, 'trialId': 8, 'condition': u'SR', 'itiOffset': 101.92133920677172, 'mu2': 6.0, 'rightColor': 3, 'subjectId': u'uep001', 'feedbackDuration': 1, 'runId': 6, 'isiDuration': 1.4640109615062444, 'rightAnswer': 11.0}
676.9630 	EXP 	fixationITIcross: autoDraw = False
676.9630 	EXP 	rightBox: autoDraw = False
676.9630 	EXP 	leftBox: autoDraw = False
676.9630 	EXP 	leftHighlight: autoDraw = False
676.9630 	EXP 	rightHighlight: autoDraw = False
676.9630 	EXP 	leftAnswerText: autoDraw = False
676.9630 	EXP 	rightAnswerText: autoDraw = False
676.9630 	EXP 	L_condition: autoDraw = False
676.9630 	EXP 	R_condition: autoDraw = False
676.9630 	EXP 	fixationITIcross: autoDraw = False
676.9630 	EXP 	leftHighlight: opacity = 0.0
676.9630 	EXP 	rightHighlight: opacity = 0.0
676.9630 	EXP 	leftAnswerText: opacity = 0.0
676.9630 	EXP 	rightAnswerText: opacity = 0.0
676.9630 	EXP 	leftAnswerText: text = '2'
676.9630 	EXP 	rightAnswerText: text = '11'
676.9630 	EXP 	fixationITIcross: color = 'white (named)'
676.9630 	EXP 	leftBox: fillColor = (0.33999999999999997, 0.82879999999999987, 0.86)
676.9630 	EXP 	rightBox: fillColor = (0.33999999999999997, 0.86, 0.50120000000000009)
676.9630 	EXP 	L_condition: text = u'S'
676.9630 	EXP 	R_condition: text = u'R'
676.9630 	EXP 	rightBox: autoDraw = True
676.9630 	EXP 	leftBox: autoDraw = True
676.9630 	EXP 	leftHighlight: autoDraw = True
676.9630 	EXP 	rightHighlight: autoDraw = True
676.9630 	EXP 	L_condition: autoDraw = True
676.9630 	EXP 	R_condition: autoDraw = True
677.3833 	DATA 	Keypress: 2
677.4064 	EXP 	window1: recordFrameIntervals = False
677.4296 	EXP 	rightHighlight: opacity = 1
677.4296 	EXP 	leftAnswerText: text = u'2'
677.4296 	EXP 	rightAnswerText: text = u'11'
677.4298 	EXP 	window1: recordFrameIntervals = False
678.6754 	DATA 	Keypress: equal
678.9125 	EXP 	rightAnswerText: opacity = 1
678.9125 	EXP 	leftAnswerText: text = u'2'
678.9125 	EXP 	rightAnswerText: text = u'11'
678.9125 	EXP 	leftAnswerText: autoDraw = True
678.9125 	EXP 	rightAnswerText: autoDraw = True
679.6993 	DATA 	Keypress: equal
679.8288 	EXP 	rightBox: autoDraw = False
679.8288 	EXP 	leftBox: autoDraw = False
679.8288 	EXP 	leftHighlight: autoDraw = False
679.8288 	EXP 	rightHighlight: autoDraw = False
679.8288 	EXP 	leftAnswerText: autoDraw = False
679.8288 	EXP 	rightAnswerText: autoDraw = False
679.8288 	EXP 	L_condition: autoDraw = False
679.8288 	EXP 	R_condition: autoDraw = False
679.8291 	EXP 	window1: recordFrameIntervals = False
679.8453 	EXP 	fixationITIcross: autoDraw = True
679.8455 	EXP 	window1: recordFrameIntervals = False
687.3812 	DATA 	Keypress: equal
687.3850 	DATA 	Keypress: equal
687.3880 	DATA 	Keypress: equal
687.5978 	EXP 	New trial (rep=0, index=8): {'blockId': 1, 'sd1': 0, 'sd2': 4.0, 'stimOnset': 101.92133920677172, 'choiceDuration': 2, 'leftColor': 4, 'itiDuration': 6.070307534170456, 'mu1': 2.0, 'leftAnswer': 2.0, 'trialId': 9, 'condition': u'SR', 'itiOffset': 113.24389363980228, 'mu2': 6.0, 'rightColor': 3, 'subjectId': u'uep001', 'feedbackDuration': 1, 'runId': 6, 'isiDuration': 2.252246898860089, 'rightAnswer': 2.0}
687.6267 	EXP 	fixationITIcross: autoDraw = False
687.6267 	EXP 	rightBox: autoDraw = False
687.6267 	EXP 	leftBox: autoDraw = False
687.6267 	EXP 	leftHighlight: autoDraw = False
687.6267 	EXP 	rightHighlight: autoDraw = False
687.6267 	EXP 	leftAnswerText: autoDraw = False
687.6267 	EXP 	rightAnswerText: autoDraw = False
687.6267 	EXP 	L_condition: autoDraw = False
687.6267 	EXP 	R_condition: autoDraw = False
687.6267 	EXP 	fixationITIcross: autoDraw = False
687.6267 	EXP 	leftHighlight: opacity = 0.0
687.6267 	EXP 	rightHighlight: opacity = 0.0
687.6267 	EXP 	leftAnswerText: opacity = 0.0
687.6267 	EXP 	rightAnswerText: opacity = 0.0
687.6267 	EXP 	leftAnswerText: text = '2'
687.6267 	EXP 	rightAnswerText: text = '2'
687.6267 	EXP 	fixationITIcross: color = 'white (named)'
687.6267 	EXP 	leftBox: fillColor = (0.33999999999999997, 0.82879999999999987, 0.86)
687.6267 	EXP 	rightBox: fillColor = (0.33999999999999997, 0.86, 0.50120000000000009)
687.6267 	EXP 	L_condition: text = u'S'
687.6267 	EXP 	R_condition: text = u'R'
687.6267 	EXP 	rightBox: autoDraw = True
687.6267 	EXP 	leftBox: autoDraw = True
687.6267 	EXP 	leftHighlight: autoDraw = True
687.6267 	EXP 	rightHighlight: autoDraw = True
687.6267 	EXP 	L_condition: autoDraw = True
687.6267 	EXP 	R_condition: autoDraw = True
687.6971 	DATA 	Keypress: equal
688.0302 	DATA 	Keypress: 2
688.0534 	EXP 	window1: recordFrameIntervals = False
688.0764 	EXP 	rightHighlight: opacity = 1
688.0764 	EXP 	leftAnswerText: text = u'2'
688.0764 	EXP 	rightAnswerText: text = u'2'
688.0766 	EXP 	window1: recordFrameIntervals = False
690.1107 	DATA 	Keypress: equal
690.3592 	EXP 	rightAnswerText: opacity = 1
690.3592 	EXP 	leftAnswerText: text = u'2'
690.3592 	EXP 	rightAnswerText: text = u'2'
690.3592 	EXP 	leftAnswerText: autoDraw = True
690.3592 	EXP 	rightAnswerText: autoDraw = True
691.2593 	EXP 	window1: recordFrameIntervals = False
691.2756 	EXP 	rightBox: autoDraw = False
691.2756 	EXP 	leftBox: autoDraw = False
691.2756 	EXP 	leftHighlight: autoDraw = False
691.2756 	EXP 	rightHighlight: autoDraw = False
691.2756 	EXP 	leftAnswerText: autoDraw = False
691.2756 	EXP 	rightAnswerText: autoDraw = False
691.2756 	EXP 	L_condition: autoDraw = False
691.2756 	EXP 	R_condition: autoDraw = False
691.2756 	EXP 	fixationITIcross: autoDraw = True
691.2758 	EXP 	window1: recordFrameIntervals = False
698.6981 	DATA 	Keypress: equal
698.7018 	DATA 	Keypress: equal
698.7046 	DATA 	Keypress: equal
698.7074 	DATA 	Keypress: equal
698.9111 	EXP 	New trial (rep=0, index=9): {'blockId': 1, 'sd1': 0, 'sd2': 4.0, 'stimOnset': 113.24389363980228, 'choiceDuration': 2, 'leftColor': 4, 'itiDuration': 6.4331151314185062, 'mu1': 2.0, 'leftAnswer': 2.0, 'trialId': 10, 'condition': u'SR', 'itiOffset': 124.53833971874587, 'mu2': 6.0, 'rightColor': 3, 'subjectId': u'uep001', 'feedbackDuration': 1, 'runId': 6, 'isiDuration': 1.8613309475250952, 'rightAnswer': 7.0}
698.9401 	EXP 	fixationITIcross: autoDraw = False
698.9401 	EXP 	rightBox: autoDraw = False
698.9401 	EXP 	leftBox: autoDraw = False
698.9401 	EXP 	leftHighlight: autoDraw = False
698.9401 	EXP 	rightHighlight: autoDraw = False
698.9401 	EXP 	leftAnswerText: autoDraw = False
698.9401 	EXP 	rightAnswerText: autoDraw = False
698.9401 	EXP 	L_condition: autoDraw = False
698.9401 	EXP 	R_condition: autoDraw = False
698.9401 	EXP 	fixationITIcross: autoDraw = False
698.9401 	EXP 	leftHighlight: opacity = 0.0
698.9401 	EXP 	rightHighlight: opacity = 0.0
698.9401 	EXP 	leftAnswerText: opacity = 0.0
698.9401 	EXP 	rightAnswerText: opacity = 0.0
698.9401 	EXP 	leftAnswerText: text = '2'
698.9401 	EXP 	rightAnswerText: text = '7'
698.9401 	EXP 	fixationITIcross: color = 'white (named)'
698.9401 	EXP 	leftBox: fillColor = (0.33999999999999997, 0.82879999999999987, 0.86)
698.9401 	EXP 	rightBox: fillColor = (0.33999999999999997, 0.86, 0.50120000000000009)
698.9401 	EXP 	L_condition: text = u'S'
698.9401 	EXP 	R_condition: text = u'R'
698.9401 	EXP 	rightBox: autoDraw = True
