1.2641 	WARNING 	pyo audio lib was requested but not loaded: dlopen(/Applications/PsychoPy2.app/Contents/Resources/lib/python2.7/lib-dynload/_pyo.so, 2): Library not loaded: @executable_path/../Frameworks/liblo.7.dylib
133.1014 	EXP 	leftBox: autoDraw = False
133.1014 	EXP 	leftHighlight: autoDraw = False
133.1014 	EXP 	rightHighlight: autoDraw = False
133.1014 	EXP 	leftAnswerText: autoDraw = False
133.1014 	EXP 	rightAnswerText: autoDraw = False
133.1014 	EXP 	L_condition: autoDraw = False
133.1014 	EXP 	R_condition: autoDraw = False
133.1017 	EXP 	window1: recordFrameIntervals = False
133.1182 	EXP 	fixationITIcross: autoDraw = True
133.1183 	EXP 	window1: recordFrameIntervals = False
139.5556 	EXP 	New trial (rep=0, index=6): {'blockId': 1, 'sd1': 0, 'sd2': 4.0, 'stimOnset': 79.877104717725118, 'choiceDuration': 2, 'leftColor': 3, 'itiDuration': 6.4085004326721249, 'mu1': 0.0, 'leftAnswer': 0.0, 'trialId': 7, 'condition': u'SR', 'itiOffset': 92.983689384635156, 'mu2': 0.0, 'rightColor': 1, 'subjectId': u'uepP001', 'feedbackDuration': 1, 'runId': 1, 'isiDuration': 3.6980842342379119, 'rightAnswer': 1.0}
139.5858 	EXP 	fixationITIcross: autoDraw = False
139.5858 	EXP 	rightBox: autoDraw = False
139.5858 	EXP 	leftBox: autoDraw = False
139.5858 	EXP 	leftHighlight: autoDraw = False
139.5858 	EXP 	rightHighlight: autoDraw = False
139.5858 	EXP 	leftAnswerText: autoDraw = False
139.5858 	EXP 	rightAnswerText: autoDraw = False
139.5858 	EXP 	L_condition: autoDraw = False
139.5858 	EXP 	R_condition: autoDraw = False
139.5858 	EXP 	fixationITIcross: autoDraw = False
139.5858 	EXP 	leftHighlight: opacity = 0.0
139.5858 	EXP 	rightHighlight: opacity = 0.0
139.5858 	EXP 	leftAnswerText: opacity = 0.0
139.5858 	EXP 	rightAnswerText: opacity = 0.0
139.5858 	EXP 	leftAnswerText: text = '0'
139.5858 	EXP 	rightAnswerText: text = '1'
139.5858 	EXP 	fixationITIcross: color = 'white (named)'
139.5858 	EXP 	leftBox: fillColor = (0.33999999999999997, 0.86, 0.50120000000000009)
139.5858 	EXP 	rightBox: fillColor = (0.86, 0.7612000000000001, 0.33999999999999997)
139.5858 	EXP 	L_condition: text = u'S'
139.5858 	EXP 	R_condition: text = u'R'
139.5858 	EXP 	rightBox: autoDraw = True
139.5858 	EXP 	leftBox: autoDraw = True
139.5858 	EXP 	leftHighlight: autoDraw = True
139.5858 	EXP 	rightHighlight: autoDraw = True
139.5858 	EXP 	L_condition: autoDraw = True
139.5858 	EXP 	R_condition: autoDraw = True
140.0393 	DATA 	Keypress: 1
140.0655 	EXP 	window1: recordFrameIntervals = False
140.0857 	EXP 	leftHighlight: opacity = 1
140.0857 	EXP 	leftAnswerText: text = u'0'
140.0857 	EXP 	rightAnswerText: text = u'1'
140.0859 	EXP 	window1: recordFrameIntervals = False
143.8196 	EXP 	leftAnswerText: opacity = 1
143.8196 	EXP 	leftAnswerText: text = u'0'
143.8196 	EXP 	rightAnswerText: text = u'1'
143.8196 	EXP 	leftAnswerText: autoDraw = True
143.8196 	EXP 	rightAnswerText: autoDraw = True
144.7194 	EXP 	rightBox: autoDraw = False
144.7194 	EXP 	leftBox: autoDraw = False
144.7194 	EXP 	leftHighlight: autoDraw = False
144.7194 	EXP 	rightHighlight: autoDraw = False
144.7194 	EXP 	leftAnswerText: autoDraw = False
144.7194 	EXP 	rightAnswerText: autoDraw = False
144.7194 	EXP 	L_condition: autoDraw = False
144.7194 	EXP 	R_condition: autoDraw = False
144.7197 	EXP 	window1: recordFrameIntervals = False
144.7365 	EXP 	fixationITIcross: autoDraw = True
144.7366 	EXP 	window1: recordFrameIntervals = False
152.6741 	EXP 	New trial (rep=0, index=7): {'blockId': 1, 'sd1': 0, 'sd2': 4.0, 'stimOnset': 92.983689384635156, 'choiceDuration': 2, 'leftColor': 3, 'itiDuration': 3.4669410748389708, 'mu1': 0.0, 'leftAnswer': 0.0, 'trialId': 8, 'condition': u'SR', 'itiOffset': 101.52167976663374, 'mu2': 0.0, 'rightColor': 1, 'subjectId': u'uepP001', 'feedbackDuration': 1, 'runId': 1, 'isiDuration': 2.0710493071595941, 'rightAnswer': -1.0}
152.7043 	EXP 	fixationITIcross: autoDraw = False
152.7043 	EXP 	rightBox: autoDraw = False
152.7043 	EXP 	leftBox: autoDraw = False
152.7043 	EXP 	leftHighlight: autoDraw = False
152.7043 	EXP 	rightHighlight: autoDraw = False
152.7043 	EXP 	leftAnswerText: autoDraw = False
152.7043 	EXP 	rightAnswerText: autoDraw = False
152.7043 	EXP 	L_condition: autoDraw = False
152.7043 	EXP 	R_condition: autoDraw = False
152.7043 	EXP 	fixationITIcross: autoDraw = False
152.7043 	EXP 	leftHighlight: opacity = 0.0
152.7043 	EXP 	rightHighlight: opacity = 0.0
152.7043 	EXP 	leftAnswerText: opacity = 0.0
152.7043 	EXP 	rightAnswerText: opacity = 0.0
152.7043 	EXP 	leftAnswerText: text = '0'
152.7043 	EXP 	rightAnswerText: text = '-1'
152.7043 	EXP 	fixationITIcross: color = 'white (named)'
152.7043 	EXP 	leftBox: fillColor = (0.33999999999999997, 0.86, 0.50120000000000009)
152.7043 	EXP 	rightBox: fillColor = (0.86, 0.7612000000000001, 0.33999999999999997)
152.7043 	EXP 	L_condition: text = u'S'
152.7043 	EXP 	R_condition: text = u'R'
152.7043 	EXP 	rightBox: autoDraw = True
152.7043 	EXP 	leftBox: autoDraw = True
152.7043 	EXP 	leftHighlight: autoDraw = True
152.7043 	EXP 	rightHighlight: autoDraw = True
152.7043 	EXP 	L_condition: autoDraw = True
152.7043 	EXP 	R_condition: autoDraw = True
153.0079 	DATA 	Keypress: 2
153.0314 	EXP 	window1: recordFrameIntervals = False
153.0541 	EXP 	rightHighlight: opacity = 1
153.0541 	EXP 	leftAnswerText: text = u'0'
153.0541 	EXP 	rightAnswerText: text = u'-1'
153.0543 	EXP 	window1: recordFrameIntervals = False
155.1547 	EXP 	rightAnswerText: opacity = 1
155.1547 	EXP 	leftAnswerText: text = u'0'
155.1547 	EXP 	rightAnswerText: text = u'-1'
155.1547 	EXP 	leftAnswerText: autoDraw = True
155.1547 	EXP 	rightAnswerText: autoDraw = True
156.0547 	EXP 	rightBox: autoDraw = False
156.0547 	EXP 	leftBox: autoDraw = False
156.0547 	EXP 	leftHighlight: autoDraw = False
156.0547 	EXP 	rightHighlight: autoDraw = False
156.0547 	EXP 	leftAnswerText: autoDraw = False
156.0547 	EXP 	rightAnswerText: autoDraw = False
156.0547 	EXP 	L_condition: autoDraw = False
156.0547 	EXP 	R_condition: autoDraw = False
156.0550 	EXP 	window1: recordFrameIntervals = False
156.0713 	EXP 	fixationITIcross: autoDraw = True
156.0714 	EXP 	window1: recordFrameIntervals = False
161.1914 	EXP 	New trial (rep=0, index=8): {'blockId': 1, 'sd1': 0, 'sd2': 4.0, 'stimOnset': 101.52167976663374, 'choiceDuration': 2, 'leftColor': 3, 'itiDuration': 4.2277806515316723, 'mu1': 0.0, 'leftAnswer': 0.0, 'trialId': 9, 'condition': u'SR', 'itiOffset': 110.53871599320412, 'mu2': 0.0, 'rightColor': 1, 'subjectId': u'uepP001', 'feedbackDuration': 1, 'runId': 1, 'isiDuration': 1.7892555750387082, 'rightAnswer': -4.0}
161.2221 	EXP 	fixationITIcross: autoDraw = False
161.2221 	EXP 	rightBox: autoDraw = False
161.2221 	EXP 	leftBox: autoDraw = False
161.2221 	EXP 	leftHighlight: autoDraw = False
161.2221 	EXP 	rightHighlight: autoDraw = False
161.2221 	EXP 	leftAnswerText: autoDraw = False
161.2221 	EXP 	rightAnswerText: autoDraw = False
161.2221 	EXP 	L_condition: autoDraw = False
161.2221 	EXP 	R_condition: autoDraw = False
161.2221 	EXP 	fixationITIcross: autoDraw = False
161.2221 	EXP 	leftHighlight: opacity = 0.0
161.2221 	EXP 	rightHighlight: opacity = 0.0
161.2221 	EXP 	leftAnswerText: opacity = 0.0
161.2221 	EXP 	rightAnswerText: opacity = 0.0
161.2221 	EXP 	leftAnswerText: text = '0'
161.2221 	EXP 	rightAnswerText: text = '-4'
161.2221 	EXP 	fixationITIcross: color = 'white (named)'
161.2221 	EXP 	leftBox: fillColor = (0.33999999999999997, 0.86, 0.50120000000000009)
161.2221 	EXP 	rightBox: fillColor = (0.86, 0.7612000000000001, 0.33999999999999997)
161.2221 	EXP 	L_condition: text = u'S'
161.2221 	EXP 	R_condition: text = u'R'
161.2221 	EXP 	rightBox: autoDraw = True
161.2221 	EXP 	leftBox: autoDraw = True
161.2221 	EXP 	leftHighlight: autoDraw = True
161.2221 	EXP 	rightHighlight: autoDraw = True
161.2221 	EXP 	L_condition: autoDraw = True
161.2221 	EXP 	R_condition: autoDraw = True
161.5095 	DATA 	Keypress: 2
161.5323 	EXP 	window1: recordFrameIntervals = False
161.5555 	EXP 	rightHighlight: opacity = 1
161.5555 	EXP 	leftAnswerText: text = u'0'
161.5555 	EXP 	rightAnswerText: text = u'-4'
161.5556 	EXP 	window1: recordFrameIntervals = False
163.3725 	EXP 	rightAnswerText: opacity = 1
163.3725 	EXP 	leftAnswerText: text = u'0'
163.3725 	EXP 	rightAnswerText: text = u'-4'
163.3725 	EXP 	leftAnswerText: autoDraw = True
163.3725 	EXP 	rightAnswerText: autoDraw = True
164.2728 	EXP 	window1: recordFrameIntervals = False
164.2891 	EXP 	rightBox: autoDraw = False
164.2891 	EXP 	leftBox: autoDraw = False
164.2891 	EXP 	leftHighlight: autoDraw = False
164.2891 	EXP 	rightHighlight: autoDraw = False
164.2891 	EXP 	leftAnswerText: autoDraw = False
164.2891 	EXP 	rightAnswerText: autoDraw = False
164.2891 	EXP 	L_condition: autoDraw = False
164.2891 	EXP 	R_condition: autoDraw = False
164.2891 	EXP 	fixationITIcross: autoDraw = True
164.2893 	EXP 	window1: recordFrameIntervals = False
170.2092 	EXP 	New trial (rep=0, index=9): {'blockId': 1, 'sd1': 0, 'sd2': 4.0, 'stimOnset': 110.53871599320412, 'choiceDuration': 2, 'leftColor': 3, 'itiDuration': 3.7555594073659497, 'mu1': 0.0, 'leftAnswer': 0.0, 'trialId': 10, 'condition': u'SR', 'itiOffset': 121.45603951608904, 'mu2': 0.0, 'rightColor': 1, 'subjectId': u'uepP001', 'feedbackDuration': 1, 'runId': 1, 'isiDuration': 4.1617641155189684, 'rightAnswer': 0.0}
170.2400 	EXP 	fixationITIcross: autoDraw = False
170.2400 	EXP 	rightBox: autoDraw = False
170.2400 	EXP 	leftBox: autoDraw = False
170.2400 	EXP 	leftHighlight: autoDraw = False
170.2400 	EXP 	rightHighlight: autoDraw = False
170.2400 	EXP 	leftAnswerText: autoDraw = False
170.2400 	EXP 	rightAnswerText: autoDraw = False
170.2400 	EXP 	L_condition: autoDraw = False
170.2400 	EXP 	R_condition: autoDraw = False
170.2400 	EXP 	fixationITIcross: autoDraw = False
170.2400 	EXP 	leftHighlight: opacity = 0.0
170.2400 	EXP 	rightHighlight: opacity = 0.0
170.2400 	EXP 	leftAnswerText: opacity = 0.0
170.2400 	EXP 	rightAnswerText: opacity = 0.0
170.2400 	EXP 	leftAnswerText: text = '0'
170.2400 	EXP 	rightAnswerText: text = '0'
170.2400 	EXP 	fixationITIcross: color = 'white (named)'
170.2400 	EXP 	leftBox: fillColor = (0.33999999999999997, 0.86, 0.50120000000000009)
170.2400 	EXP 	rightBox: fillColor = (0.86, 0.7612000000000001, 0.33999999999999997)
170.2400 	EXP 	L_condition: text = u'S'
170.2400 	EXP 	R_condition: text = u'R'
170.2400 	EXP 	rightBox: autoDraw = True
170.2400 	EXP 	leftBox: autoDraw = True
170.2400 	EXP 	leftHighlight: autoDraw = True
170.2400 	EXP 	rightHighlight: autoDraw = True
170.2400 	EXP 	L_condition: autoDraw = True
170.2400 	EXP 	R_condition: autoDraw = True
170.5270 	DATA 	Keypress: 2
170.5499 	EXP 	window1: recordFrameIntervals = False
170.5734 	EXP 	rightHighlight: opacity = 1
170.5734 	EXP 	leftAnswerText: text = u'0'
170.5734 	EXP 	rightAnswerText: text = u'0'
170.5736 	EXP 	window1: recordFrameIntervals = False
174.7574 	EXP 	rightAnswerText: opacity = 1
174.7574 	EXP 	leftAnswerText: text = u'0'
174.7574 	EXP 	rightAnswerText: text = u'0'
174.7574 	EXP 	leftAnswerText: autoDraw = True
174.7574 	EXP 	rightAnswerText: autoDraw = True
175.6740 	EXP 	rightBox: autoDraw = False
175.6740 	EXP 	leftBox: autoDraw = False
175.6740 	EXP 	leftHighlight: autoDraw = False
175.6740 	EXP 	rightHighlight: autoDraw = False
175.6740 	EXP 	leftAnswerText: autoDraw = False
175.6740 	EXP 	rightAnswerText: autoDraw = False
175.6740 	EXP 	L_condition: autoDraw = False
175.6740 	EXP 	R_condition: autoDraw = False
175.6743 	EXP 	window1: recordFrameIntervals = False
175.6909 	EXP 	fixationITIcross: autoDraw = True
175.6910 	EXP 	window1: recordFrameIntervals = False
181.1440 	EXP 	New trial (rep=0, index=1): {'blockFilename': u'csv/uepP001_run1_block2.csv'}
181.1583 	EXP 	fixationITIcross: autoDraw = False
181.1583 	EXP 	rightBox: autoDraw = False
181.1583 	EXP 	leftBox: autoDraw = False
181.1583 	EXP 	leftHighlight: autoDraw = False
181.1583 	EXP 	rightHighlight: autoDraw = False
181.1583 	EXP 	leftAnswerText: autoDraw = False
181.1583 	EXP 	rightAnswerText: autoDraw = False
181.1583 	EXP 	L_condition: autoDraw = False
181.1583 	EXP 	R_condition: autoDraw = False
181.1583 	EXP 	fixationITIcross: autoDraw = False
181.1583 	EXP 	text: autoDraw = True
184.1572 	EXP 	text: autoDraw = False
184.1572 	EXP 	text: autoDraw = False
184.1572 	EXP 	ibifixationCross: autoDraw = True
187.1667 	EXP 	Imported csv/uepP001_run1_block2.csv as conditions, 10 conditions, 19 params
187.1670 	EXP 	Created sequence: sequential, trialTypes=10, nReps=1, seed=None
187.1676 	EXP 	New trial (rep=0, index=0): {'blockId': 2, 'sd1': 4.0, 'sd2': 4.0, 'stimOnset': 127.45603951608904, 'choiceDuration': 2, 'leftColor': 2, 'itiDuration': 5.543133260980877, 'mu1': -1.0, 'leftAnswer': -0.0, 'trialId': 1, 'condition': u'RR', 'itiOffset': 140.19205738346753, 'mu2': -14.0, 'rightColor': 7, 'subjectId': u'uepP001', 'feedbackDuration': 1, 'runId': 1, 'isiDuration': 4.1928846063976044, 'rightAnswer': -18.0}
187.1912 	EXP 	ibifixationCross: autoDraw = False
187.1912 	EXP 	ibifixationCross: autoDraw = False
187.1912 	EXP 	leftHighlight: opacity = 0.0
187.1912 	EXP 	rightHighlight: opacity = 0.0
187.1912 	EXP 	leftAnswerText: opacity = 0.0
187.1912 	EXP 	rightAnswerText: opacity = 0.0
187.1912 	EXP 	leftAnswerText: text = '0'
187.1912 	EXP 	rightAnswerText: text = '-18'
187.1912 	EXP 	fixationITIcross: color = 'white (named)'
187.1912 	EXP 	leftBox: fillColor = (0.56880000000000008, 0.86, 0.33999999999999997)
187.1912 	EXP 	rightBox: fillColor = (0.86, 0.33999999999999997, 0.69879999999999964)
187.1912 	EXP 	L_condition: text = u'R'
187.1912 	EXP 	R_condition: text = u'R'
187.1912 	EXP 	rightBox: autoDraw = True
187.1912 	EXP 	leftBox: autoDraw = True
187.1912 	EXP 	leftHighlight: autoDraw = True
187.1912 	EXP 	rightHighlight: autoDraw = True
187.1912 	EXP 	L_condition: autoDraw = True
187.1912 	EXP 	R_condition: autoDraw = True
187.5320 	DATA 	Keypress: 2
187.5700 	EXP 	window1: recordFrameIntervals = False
187.5918 	EXP 	rightHighlight: opacity = 1
187.5918 	EXP 	leftAnswerText: text = u'0'
187.5918 	EXP 	rightAnswerText: text = u'-18'
187.5919 	EXP 	window1: recordFrameIntervals = False
191.8093 	EXP 	rightAnswerText: opacity = 1
191.8093 	EXP 	leftAnswerText: text = u'0'
191.8093 	EXP 	rightAnswerText: text = u'-18'
191.8093 	EXP 	leftAnswerText: autoDraw = True
191.8093 	EXP 	rightAnswerText: autoDraw = True
192.7266 	EXP 	rightBox: autoDraw = False
192.7266 	EXP 	leftBox: autoDraw = False
192.7266 	EXP 	leftHighlight: autoDraw = False
192.7266 	EXP 	rightHighlight: autoDraw = False
192.7266 	EXP 	leftAnswerText: autoDraw = False
192.7266 	EXP 	rightAnswerText: autoDraw = False
192.7266 	EXP 	L_condition: autoDraw = False
192.7266 	EXP 	R_condition: autoDraw = False
192.7269 	EXP 	window1: recordFrameIntervals = False
192.7427 	EXP 	fixationITIcross: autoDraw = True
192.7429 	EXP 	window1: recordFrameIntervals = False
199.8815 	EXP 	New trial (rep=0, index=1): {'blockId': 2, 'sd1': 4.0, 'sd2': 4.0, 'stimOnset': 140.19205738346753, 'choiceDuration': 2, 'leftColor': 2, 'itiDuration': 3.40387980079745, 'mu1': -1.0, 'leftAnswer': -3.0, 'trialId': 2, 'condition': u'RR', 'itiOffset': 148.69369577667706, 'mu2': -14.0, 'rightColor': 7, 'subjectId': u'uepP001', 'feedbackDuration': 1, 'runId': 1, 'isiDuration': 2.0977585924120659, 'rightAnswer': -17.0}
199.9109 	EXP 	fixationITIcross: autoDraw = False
199.9109 	EXP 	rightBox: autoDraw = False
199.9109 	EXP 	leftBox: autoDraw = False
199.9109 	EXP 	leftHighlight: autoDraw = False
199.9109 	EXP 	rightHighlight: autoDraw = False
199.9109 	EXP 	leftAnswerText: autoDraw = False
199.9109 	EXP 	rightAnswerText: autoDraw = False
199.9109 	EXP 	L_condition: autoDraw = False
199.9109 	EXP 	R_condition: autoDraw = False
199.9109 	EXP 	fixationITIcross: autoDraw = False
199.9109 	EXP 	leftHighlight: opacity = 0.0
199.9109 	EXP 	rightHighlight: opacity = 0.0
199.9109 	EXP 	leftAnswerText: opacity = 0.0
199.9109 	EXP 	rightAnswerText: opacity = 0.0
199.9109 	EXP 	leftAnswerText: text = '-3'
199.9109 	EXP 	rightAnswerText: text = '-17'
199.9109 	EXP 	fixationITIcross: color = 'white (named)'
199.9109 	EXP 	leftBox: fillColor = (0.56880000000000008, 0.86, 0.33999999999999997)
199.9109 	EXP 	rightBox: fillColor = (0.86, 0.33999999999999997, 0.69879999999999964)
199.9109 	EXP 	L_condition: text = u'R'
199.9109 	EXP 	R_condition: text = u'R'
199.9109 	EXP 	rightBox: autoDraw = True
199.9109 	EXP 	leftBox: autoDraw = True
199.9109 	EXP 	leftHighlight: autoDraw = True
199.9109 	EXP 	rightHighlight: autoDraw = True
199.9109 	EXP 	L_condition: autoDraw = True
199.9109 	EXP 	R_condition: autoDraw = True
200.2479 	DATA 	Keypress: 1
200.2730 	EXP 	window1: recordFrameIntervals = False
200.2939 	EXP 	leftHighlight: opacity = 1
200.2939 	EXP 	leftAnswerText: text = u'-3'
200.2939 	EXP 	rightAnswerText: text = u'-17'
200.2941 	EXP 	window1: recordFrameIntervals = False
202.4278 	EXP 	leftAnswerText: opacity = 1
202.4278 	EXP 	leftAnswerText: text = u'-3'
202.4278 	EXP 	rightAnswerText: text = u'-17'
202.4278 	EXP 	leftAnswerText: autoDraw = True
202.4278 	EXP 	rightAnswerText: autoDraw = True
203.3279 	EXP 	rightBox: autoDraw = False
203.3279 	EXP 	leftBox: autoDraw = False
203.3279 	EXP 	leftHighlight: autoDraw = False
203.3279 	EXP 	rightHighlight: autoDraw = False
203.3279 	EXP 	leftAnswerText: autoDraw = False
203.3279 	EXP 	rightAnswerText: autoDraw = False
203.3279 	EXP 	L_condition: autoDraw = False
203.3279 	EXP 	R_condition: autoDraw = False
203.3282 	EXP 	window1: recordFrameIntervals = False
203.3447 	EXP 	fixationITIcross: autoDraw = True
203.3448 	EXP 	window1: recordFrameIntervals = False
208.3812 	EXP 	New trial (rep=0, index=2): {'blockId': 2, 'sd1': 4.0, 'sd2': 4.0, 'stimOnset': 148.69369577667706, 'choiceDuration': 2, 'leftColor': 2, 'itiDuration': 3.8466914929384655, 'mu1': -1.0, 'leftAnswer': -2.0, 'trialId': 3, 'condition': u'RR', 'itiOffset': 159.66663274219093, 'mu2': -14.0, 'rightColor': 7, 'subjectId': u'uepP001', 'feedbackDuration': 1, 'runId': 1, 'isiDuration': 4.126245472575377, 'rightAnswer': -20.0}
208.4119 	EXP 	fixationITIcross: autoDraw = False
208.4119 	EXP 	rightBox: autoDraw = False
208.4119 	EXP 	leftBox: autoDraw = False
208.4119 	EXP 	leftHighlight: autoDraw = False
208.4119 	EXP 	rightHighlight: autoDraw = False
208.4119 	EXP 	leftAnswerText: autoDraw = False
208.4119 	EXP 	rightAnswerText: autoDraw = False
208.4119 	EXP 	L_condition: autoDraw = False
208.4119 	EXP 	R_condition: autoDraw = False
208.4119 	EXP 	fixationITIcross: autoDraw = False
208.4119 	EXP 	leftHighlight: opacity = 0.0
208.4119 	EXP 	rightHighlight: opacity = 0.0
208.4119 	EXP 	leftAnswerText: opacity = 0.0
208.4119 	EXP 	rightAnswerText: opacity = 0.0
208.4119 	EXP 	leftAnswerText: text = '-2'
208.4119 	EXP 	rightAnswerText: text = '-20'
208.4119 	EXP 	fixationITIcross: color = 'white (named)'
208.4119 	EXP 	leftBox: fillColor = (0.56880000000000008, 0.86, 0.33999999999999997)
208.4119 	EXP 	rightBox: fillColor = (0.86, 0.33999999999999997, 0.69879999999999964)
208.4119 	EXP 	L_condition: text = u'R'
208.4119 	EXP 	R_condition: text = u'R'
208.4119 	EXP 	rightBox: autoDraw = True
208.4119 	EXP 	leftBox: autoDraw = True
208.4119 	EXP 	leftHighlight: autoDraw = True
208.4119 	EXP 	rightHighlight: autoDraw = True
208.4119 	EXP 	L_condition: autoDraw = True
208.4119 	EXP 	R_condition: autoDraw = True
208.8488 	DATA 	Keypress: 2
208.8731 	EXP 	window1: recordFrameIntervals = False
208.8955 	EXP 	rightHighlight: opacity = 1
208.8955 	EXP 	leftAnswerText: text = u'-2'
208.8955 	EXP 	rightAnswerText: text = u'-20'
208.8957 	EXP 	window1: recordFrameIntervals = False
213.0294 	EXP 	rightAnswerText: opacity = 1
213.0294 	EXP 	leftAnswerText: text = u'-2'
213.0294 	EXP 	rightAnswerText: text = u'-20'
213.0294 	EXP 	leftAnswerText: autoDraw = True
213.0294 	EXP 	rightAnswerText: autoDraw = True
213.9629 	EXP 	rightBox: autoDraw = False
213.9629 	EXP 	leftBox: autoDraw = False
213.9629 	EXP 	leftHighlight: autoDraw = False
213.9629 	EXP 	rightHighlight: autoDraw = False
213.9629 	EXP 	leftAnswerText: autoDraw = False
213.9629 	EXP 	rightAnswerText: autoDraw = False
213.9629 	EXP 	L_condition: autoDraw = False
213.9629 	EXP 	R_condition: autoDraw = False
213.9632 	EXP 	window1: recordFrameIntervals = False
213.9794 	EXP 	fixationITIcross: autoDraw = True
213.9795 	EXP 	window1: recordFrameIntervals = False
219.3496 	EXP 	New trial (rep=0, index=3): {'blockId': 2, 'sd1': 4.0, 'sd2': 4.0, 'stimOnset': 159.66663274219093, 'choiceDuration': 2, 'leftColor': 2, 'itiDuration': 4.8425037441128946, 'mu1': -1.0, 'leftAnswer': 4.0, 'trialId': 4, 'condition': u'RR', 'itiOffset': 171.18124778337568, 'mu2': -14.0, 'rightColor': 7, 'subjectId': u'uepP001', 'feedbackDuration': 1, 'runId': 1, 'isiDuration': 3.6721112970718535, 'rightAnswer': -20.0}
219.3798 	EXP 	fixationITIcross: autoDraw = False
219.3798 	EXP 	rightBox: autoDraw = False
219.3798 	EXP 	leftBox: autoDraw = False
219.3798 	EXP 	leftHighlight: autoDraw = False
219.3798 	EXP 	rightHighlight: autoDraw = False
219.3798 	EXP 	leftAnswerText: autoDraw = False
219.3798 	EXP 	rightAnswerText: autoDraw = False
219.3798 	EXP 	L_condition: autoDraw = False
219.3798 	EXP 	R_condition: autoDraw = False
219.3798 	EXP 	fixationITIcross: autoDraw = False
219.3798 	EXP 	leftHighlight: opacity = 0.0
219.3798 	EXP 	rightHighlight: opacity = 0.0
219.3798 	EXP 	leftAnswerText: opacity = 0.0
219.3798 	EXP 	rightAnswerText: opacity = 0.0
219.3798 	EXP 	leftAnswerText: text = '4'
219.3798 	EXP 	rightAnswerText: text = '-20'
219.3798 	EXP 	fixationITIcross: color = 'white (named)'
219.3798 	EXP 	leftBox: fillColor = (0.56880000000000008, 0.86, 0.33999999999999997)
219.3798 	EXP 	rightBox: fillColor = (0.86, 0.33999999999999997, 0.69879999999999964)
219.3798 	EXP 	L_condition: text = u'R'
219.3798 	EXP 	R_condition: text = u'R'
219.3798 	EXP 	rightBox: autoDraw = True
219.3798 	EXP 	leftBox: autoDraw = True
219.3798 	EXP 	leftHighlight: autoDraw = True
219.3798 	EXP 	rightHighlight: autoDraw = True
219.3798 	EXP 	L_condition: autoDraw = True
219.3798 	EXP 	R_condition: autoDraw = True
219.7669 	DATA 	Keypress: 2
219.7910 	EXP 	window1: recordFrameIntervals = False
219.8138 	EXP 	rightHighlight: opacity = 1
219.8138 	EXP 	leftAnswerText: text = u'4'
219.8138 	EXP 	rightAnswerText: text = u'-20'
219.8139 	EXP 	window1: recordFrameIntervals = False
223.5143 	EXP 	rightAnswerText: opacity = 1
223.5143 	EXP 	leftAnswerText: text = u'4'
223.5143 	EXP 	rightAnswerText: text = u'-20'
223.5143 	EXP 	leftAnswerText: autoDraw = True
223.5143 	EXP 	rightAnswerText: autoDraw = True
224.4147 	EXP 	window1: recordFrameIntervals = False
224.4307 	EXP 	rightBox: autoDraw = False
224.4307 	EXP 	leftBox: autoDraw = False
224.4307 	EXP 	leftHighlight: autoDraw = False
224.4307 	EXP 	rightHighlight: autoDraw = False
224.4307 	EXP 	leftAnswerText: autoDraw = False
224.4307 	EXP 	rightAnswerText: autoDraw = False
224.4307 	EXP 	L_condition: autoDraw = False
224.4307 	EXP 	R_condition: autoDraw = False
224.4307 	EXP 	fixationITIcross: autoDraw = True
224.4309 	EXP 	window1: recordFrameIntervals = False
230.8512 	EXP 	New trial (rep=0, index=4): {'blockId': 2, 'sd1': 4.0, 'sd2': 4.0, 'stimOnset': 171.18124778337568, 'choiceDuration': 2, 'leftColor': 2, 'itiDuration': 3.8122809055974449, 'mu1': -1.0, 'leftAnswer': -1.0, 'trialId': 5, 'condition': u'RR', 'itiOffset': 181.18611014548856, 'mu2': -14.0, 'rightColor': 7, 'subjectId': u'uepP001', 'feedbackDuration': 1, 'runId': 1, 'isiDuration': 3.1925814565154247, 'rightAnswer': -14.0}
230.8815 	EXP 	fixationITIcross: autoDraw = False
230.8815 	EXP 	rightBox: autoDraw = False
230.8815 	EXP 	leftBox: autoDraw = False
230.8815 	EXP 	leftHighlight: autoDraw = False
230.8815 	EXP 	rightHighlight: autoDraw = False
230.8815 	EXP 	leftAnswerText: autoDraw = False
230.8815 	EXP 	rightAnswerText: autoDraw = False
230.8815 	EXP 	L_condition: autoDraw = False
230.8815 	EXP 	R_condition: autoDraw = False
230.8815 	EXP 	fixationITIcross: autoDraw = False
230.8815 	EXP 	leftHighlight: opacity = 0.0
230.8815 	EXP 	rightHighlight: opacity = 0.0
230.8815 	EXP 	leftAnswerText: opacity = 0.0
230.8815 	EXP 	rightAnswerText: opacity = 0.0
230.8815 	EXP 	leftAnswerText: text = '-1'
230.8815 	EXP 	rightAnswerText: text = '-14'
230.8815 	EXP 	fixationITIcross: color = 'white (named)'
230.8815 	EXP 	leftBox: fillColor = (0.56880000000000008, 0.86, 0.33999999999999997)
230.8815 	EXP 	rightBox: fillColor = (0.86, 0.33999999999999997, 0.69879999999999964)
230.8815 	EXP 	L_condition: text = u'R'
230.8815 	EXP 	R_condition: text = u'R'
230.8815 	EXP 	rightBox: autoDraw = True
