1.3039 	WARNING 	pyo audio lib was requested but not loaded: dlopen(/Applications/PsychoPy2.app/Contents/Resources/lib/python2.7/lib-dynload/_pyo.so, 2): Library not loaded: @executable_path/../Frameworks/liblo.7.dylib
1039.4065 	EXP 	fixationITIcross: autoDraw = False
1039.4065 	EXP 	rightBox: autoDraw = False
1039.4065 	EXP 	leftBox: autoDraw = False
1039.4065 	EXP 	leftHighlight: autoDraw = False
1039.4065 	EXP 	rightHighlight: autoDraw = False
1039.4065 	EXP 	leftAnswerText: autoDraw = False
1039.4065 	EXP 	rightAnswerText: autoDraw = False
1039.4065 	EXP 	L_condition: autoDraw = False
1039.4065 	EXP 	R_condition: autoDraw = False
1039.4065 	EXP 	fixationITIcross: autoDraw = False
1039.4065 	EXP 	leftHighlight: opacity = 0.0
1039.4065 	EXP 	rightHighlight: opacity = 0.0
1039.4065 	EXP 	leftAnswerText: opacity = 0.0
1039.4065 	EXP 	rightAnswerText: opacity = 0.0
1039.4065 	EXP 	leftAnswerText: text = '17'
1039.4065 	EXP 	rightAnswerText: text = '1'
1039.4065 	EXP 	fixationITIcross: color = 'white (named)'
1039.4065 	EXP 	leftBox: fillColor = (0.33999999999999997, 0.82879999999999987, 0.86)
1039.4065 	EXP 	rightBox: fillColor = (0.33999999999999997, 0.86, 0.50120000000000009)
1039.4065 	EXP 	L_condition: text = u'S'
1039.4065 	EXP 	R_condition: text = u'S'
1039.4065 	EXP 	rightBox: autoDraw = True
1039.4065 	EXP 	leftBox: autoDraw = True
1039.4065 	EXP 	leftHighlight: autoDraw = True
1039.4065 	EXP 	rightHighlight: autoDraw = True
1039.4065 	EXP 	L_condition: autoDraw = True
1039.4065 	EXP 	R_condition: autoDraw = True
1039.8603 	DATA 	Keypress: 1
1039.8835 	EXP 	window1: recordFrameIntervals = False
1039.9064 	EXP 	leftHighlight: opacity = 1
1039.9064 	EXP 	leftAnswerText: text = u'17'
1039.9064 	EXP 	rightAnswerText: text = u'1'
1039.9066 	EXP 	window1: recordFrameIntervals = False
1042.0548 	DATA 	Keypress: equal
1042.3058 	EXP 	leftAnswerText: opacity = 1
1042.3058 	EXP 	leftAnswerText: text = u'17'
1042.3058 	EXP 	rightAnswerText: text = u'1'
1042.3058 	EXP 	leftAnswerText: autoDraw = True
1042.3058 	EXP 	rightAnswerText: autoDraw = True
1043.2054 	EXP 	rightBox: autoDraw = False
1043.2054 	EXP 	leftBox: autoDraw = False
1043.2054 	EXP 	leftHighlight: autoDraw = False
1043.2054 	EXP 	rightHighlight: autoDraw = False
1043.2054 	EXP 	leftAnswerText: autoDraw = False
1043.2054 	EXP 	rightAnswerText: autoDraw = False
1043.2054 	EXP 	L_condition: autoDraw = False
1043.2054 	EXP 	R_condition: autoDraw = False
1043.2057 	EXP 	window1: recordFrameIntervals = False
1043.2221 	EXP 	fixationITIcross: autoDraw = True
1043.2223 	EXP 	window1: recordFrameIntervals = False
1051.5626 	DATA 	Keypress: equal
1051.5662 	DATA 	Keypress: equal
1051.5690 	DATA 	Keypress: equal
1051.5718 	DATA 	Keypress: equal
1051.5740 	DATA 	Keypress: equal
1051.7730 	EXP 	New trial (rep=0, index=8): {'blockId': 4, 'sd1': 0, 'sd2': 0, 'stimOnset': 452.56231189982111, 'choiceDuration': 2, 'leftColor': 4, 'itiDuration': 5.1985266349550763, 'mu1': 17.0, 'leftAnswer': 17.0, 'trialId': 9, 'condition': u'SS', 'itiOffset': 462.92871544665479, 'mu2': 1.0, 'rightColor': 3, 'subjectId': u'uep001', 'feedbackDuration': 1, 'runId': 1, 'isiDuration': 2.1678769118786265, 'rightAnswer': 1.0}
1051.8031 	EXP 	fixationITIcross: autoDraw = False
1051.8031 	EXP 	rightBox: autoDraw = False
1051.8031 	EXP 	leftBox: autoDraw = False
1051.8031 	EXP 	leftHighlight: autoDraw = False
1051.8031 	EXP 	rightHighlight: autoDraw = False
1051.8031 	EXP 	leftAnswerText: autoDraw = False
1051.8031 	EXP 	rightAnswerText: autoDraw = False
1051.8031 	EXP 	L_condition: autoDraw = False
1051.8031 	EXP 	R_condition: autoDraw = False
1051.8031 	EXP 	fixationITIcross: autoDraw = False
1051.8031 	EXP 	leftHighlight: opacity = 0.0
1051.8031 	EXP 	rightHighlight: opacity = 0.0
1051.8031 	EXP 	leftAnswerText: opacity = 0.0
1051.8031 	EXP 	rightAnswerText: opacity = 0.0
1051.8031 	EXP 	leftAnswerText: text = '17'
1051.8031 	EXP 	rightAnswerText: text = '1'
1051.8031 	EXP 	fixationITIcross: color = 'white (named)'
1051.8031 	EXP 	leftBox: fillColor = (0.33999999999999997, 0.82879999999999987, 0.86)
1051.8031 	EXP 	rightBox: fillColor = (0.33999999999999997, 0.86, 0.50120000000000009)
1051.8031 	EXP 	L_condition: text = u'S'
1051.8031 	EXP 	R_condition: text = u'S'
1051.8031 	EXP 	rightBox: autoDraw = True
1051.8031 	EXP 	leftBox: autoDraw = True
1051.8031 	EXP 	leftHighlight: autoDraw = True
1051.8031 	EXP 	rightHighlight: autoDraw = True
1051.8031 	EXP 	L_condition: autoDraw = True
1051.8031 	EXP 	R_condition: autoDraw = True
1052.2065 	DATA 	Keypress: 1
1052.2297 	EXP 	window1: recordFrameIntervals = False
1052.2527 	EXP 	leftHighlight: opacity = 1
1052.2527 	EXP 	leftAnswerText: text = u'17'
1052.2527 	EXP 	rightAnswerText: text = u'1'
1052.2529 	EXP 	window1: recordFrameIntervals = False
1054.2031 	DATA 	Keypress: equal
1054.4522 	EXP 	leftAnswerText: opacity = 1
1054.4522 	EXP 	leftAnswerText: text = u'17'
1054.4522 	EXP 	rightAnswerText: text = u'1'
1054.4522 	EXP 	leftAnswerText: autoDraw = True
1054.4522 	EXP 	rightAnswerText: autoDraw = True
1055.2390 	DATA 	Keypress: equal
1055.3520 	EXP 	rightBox: autoDraw = False
1055.3520 	EXP 	leftBox: autoDraw = False
1055.3520 	EXP 	leftHighlight: autoDraw = False
1055.3520 	EXP 	rightHighlight: autoDraw = False
1055.3520 	EXP 	leftAnswerText: autoDraw = False
1055.3520 	EXP 	rightAnswerText: autoDraw = False
1055.3520 	EXP 	L_condition: autoDraw = False
1055.3520 	EXP 	R_condition: autoDraw = False
1055.3523 	EXP 	window1: recordFrameIntervals = False
1055.3687 	EXP 	fixationITIcross: autoDraw = True
1055.3688 	EXP 	window1: recordFrameIntervals = False
1061.9271 	DATA 	Keypress: equal
1061.9307 	DATA 	Keypress: equal
1061.9342 	DATA 	Keypress: equal
1062.1366 	EXP 	New trial (rep=0, index=9): {'blockId': 4, 'sd1': 0, 'sd2': 0, 'stimOnset': 462.92871544665479, 'choiceDuration': 2, 'leftColor': 4, 'itiDuration': 6.548546210972928, 'mu1': 17.0, 'leftAnswer': 17.0, 'trialId': 10, 'condition': u'SS', 'itiOffset': 474.00000000000006, 'mu2': 1.0, 'rightColor': 3, 'subjectId': u'uep001', 'feedbackDuration': 1, 'runId': 1, 'isiDuration': 1.5227383423723284, 'rightAnswer': 1.0}
1062.1667 	EXP 	fixationITIcross: autoDraw = False
1062.1667 	EXP 	rightBox: autoDraw = False
1062.1667 	EXP 	leftBox: autoDraw = False
1062.1667 	EXP 	leftHighlight: autoDraw = False
1062.1667 	EXP 	rightHighlight: autoDraw = False
1062.1667 	EXP 	leftAnswerText: autoDraw = False
1062.1667 	EXP 	rightAnswerText: autoDraw = False
1062.1667 	EXP 	L_condition: autoDraw = False
1062.1667 	EXP 	R_condition: autoDraw = False
1062.1667 	EXP 	fixationITIcross: autoDraw = False
1062.1667 	EXP 	leftHighlight: opacity = 0.0
1062.1667 	EXP 	rightHighlight: opacity = 0.0
1062.1667 	EXP 	leftAnswerText: opacity = 0.0
1062.1667 	EXP 	rightAnswerText: opacity = 0.0
1062.1667 	EXP 	leftAnswerText: text = '17'
1062.1667 	EXP 	rightAnswerText: text = '1'
1062.1667 	EXP 	fixationITIcross: color = 'white (named)'
1062.1667 	EXP 	leftBox: fillColor = (0.33999999999999997, 0.82879999999999987, 0.86)
1062.1667 	EXP 	rightBox: fillColor = (0.33999999999999997, 0.86, 0.50120000000000009)
1062.1667 	EXP 	L_condition: text = u'S'
1062.1667 	EXP 	R_condition: text = u'S'
1062.1667 	EXP 	rightBox: autoDraw = True
1062.1667 	EXP 	leftBox: autoDraw = True
1062.1667 	EXP 	leftHighlight: autoDraw = True
1062.1667 	EXP 	rightHighlight: autoDraw = True
1062.1667 	EXP 	L_condition: autoDraw = True
1062.1667 	EXP 	R_condition: autoDraw = True
1062.5701 	DATA 	Keypress: 1
1062.5936 	EXP 	window1: recordFrameIntervals = False
1062.6165 	EXP 	leftHighlight: opacity = 1
1062.6165 	EXP 	leftAnswerText: text = u'17'
1062.6165 	EXP 	rightAnswerText: text = u'1'
1062.6166 	EXP 	window1: recordFrameIntervals = False
1063.9217 	DATA 	Keypress: equal
1064.1656 	EXP 	leftAnswerText: opacity = 1
1064.1656 	EXP 	leftAnswerText: text = u'17'
1064.1656 	EXP 	rightAnswerText: text = u'1'
1064.1656 	EXP 	leftAnswerText: autoDraw = True
1064.1656 	EXP 	rightAnswerText: autoDraw = True
1065.0661 	EXP 	window1: recordFrameIntervals = False
1065.0824 	EXP 	rightBox: autoDraw = False
1065.0824 	EXP 	leftBox: autoDraw = False
1065.0824 	EXP 	leftHighlight: autoDraw = False
1065.0824 	EXP 	rightHighlight: autoDraw = False
1065.0824 	EXP 	leftAnswerText: autoDraw = False
1065.0824 	EXP 	rightAnswerText: autoDraw = False
1065.0824 	EXP 	L_condition: autoDraw = False
1065.0824 	EXP 	R_condition: autoDraw = False
1065.0824 	EXP 	fixationITIcross: autoDraw = True
1065.0826 	EXP 	window1: recordFrameIntervals = False
1072.9938 	DATA 	Keypress: equal
1072.9975 	DATA 	Keypress: equal
1073.0013 	DATA 	Keypress: equal
1073.0046 	DATA 	Keypress: equal
1073.2135 	EXP 	fixationITIcross: autoDraw = False
1073.2135 	EXP 	rightBox: autoDraw = False
1073.2135 	EXP 	leftBox: autoDraw = False
1073.2135 	EXP 	leftHighlight: autoDraw = False
1073.2135 	EXP 	rightHighlight: autoDraw = False
1073.2135 	EXP 	leftAnswerText: autoDraw = False
1073.2135 	EXP 	rightAnswerText: autoDraw = False
1073.2135 	EXP 	L_condition: autoDraw = False
1073.2135 	EXP 	R_condition: autoDraw = False
1073.2135 	EXP 	fixationITIcross: autoDraw = False
1073.2135 	EXP 	fixationCross1: autoDraw = True
1073.2324 	DATA 	Keypress: equal
1075.2314 	DATA 	Keypress: equal
1077.2311 	DATA 	Keypress: equal
1079.2305 	DATA 	Keypress: equal
1081.2299 	DATA 	Keypress: equal
1083.1934 	EXP 	New trial (rep=0, index=1): {'runFilename': u'csv/uep001_run2.csv'}
1083.2089 	EXP 	fixationCross1: autoDraw = False
1083.2089 	EXP 	fixationCross1: autoDraw = False
1083.2089 	EXP 	runInstr: autoDraw = True
1175.5525 	DATA 	Keypress: equal
1214.3914 	DATA 	Keypress: equal
1238.8342 	DATA 	Keypress: space
1238.8357 	EXP 	launchScan: vol: 141  TR: 2.500s  skip: 0  sync: 'equal'
1238.8618 	EXP 	window1: mouseVisible = False
1238.8807 	EXP 	runInstr: autoDraw = False
1268.8501 	DATA 	Keypress: equal
1268.8505 	EXP 	launchScan: start of scan
1269.8732 	EXP 	fixationCross1: autoDraw = True
1270.8581 	DATA 	Keypress: equal
1272.8575 	DATA 	Keypress: equal
1274.8570 	DATA 	Keypress: equal
1276.8564 	DATA 	Keypress: equal
1278.8559 	DATA 	Keypress: equal
1279.8569 	EXP 	Imported csv/uep001_run2.csv as conditions, 4 conditions, 1 params
1279.8574 	EXP 	Created sequence: sequential, trialTypes=4, nReps=1, seed=None
1279.8579 	EXP 	New trial (rep=0, index=0): {'blockFilename': u'csv/uep001_run2_block1.csv'}
1279.8686 	EXP 	fixationCross1: autoDraw = False
1279.8686 	EXP 	fixationCross1: autoDraw = False
1279.8686 	EXP 	text: autoDraw = True
1280.8553 	DATA 	Keypress: equal
1282.8547 	DATA 	Keypress: equal
1282.8677 	EXP 	text: autoDraw = False
1282.8677 	EXP 	text: autoDraw = False
1282.8677 	EXP 	ibifixationCross: autoDraw = True
1284.8543 	DATA 	Keypress: equal
1285.8745 	EXP 	Imported csv/uep001_run2_block1.csv as conditions, 10 conditions, 19 params
1285.8748 	EXP 	Created sequence: sequential, trialTypes=10, nReps=1, seed=None
1285.8755 	EXP 	New trial (rep=0, index=0): {'blockId': 1, 'sd1': 0, 'sd2': 4.0, 'stimOnset': 16.0, 'choiceDuration': 2, 'leftColor': 7, 'itiDuration': 6.0575328364972867, 'mu1': 4.0, 'leftAnswer': 4.0, 'trialId': 1, 'condition': u'SR', 'itiOffset': 27.220840266116934, 'mu2': 5.0, 'rightColor': 1, 'subjectId': u'uep001', 'feedbackDuration': 1, 'runId': 2, 'isiDuration': 2.1633074296196506, 'rightAnswer': -3.0}
1285.9004 	EXP 	ibifixationCross: autoDraw = False
1285.9004 	EXP 	ibifixationCross: autoDraw = False
1285.9004 	EXP 	leftHighlight: opacity = 0.0
1285.9004 	EXP 	rightHighlight: opacity = 0.0
1285.9004 	EXP 	leftAnswerText: opacity = 0.0
1285.9004 	EXP 	rightAnswerText: opacity = 0.0
1285.9004 	EXP 	leftAnswerText: text = '4'
1285.9004 	EXP 	rightAnswerText: text = '-3'
1285.9004 	EXP 	fixationITIcross: color = 'white (named)'
1285.9004 	EXP 	leftBox: fillColor = (0.86, 0.33999999999999997, 0.69879999999999964)
1285.9004 	EXP 	rightBox: fillColor = (0.86, 0.7612000000000001, 0.33999999999999997)
1285.9004 	EXP 	L_condition: text = u'S'
1285.9004 	EXP 	R_condition: text = u'R'
1285.9004 	EXP 	rightBox: autoDraw = True
1285.9004 	EXP 	leftBox: autoDraw = True
1285.9004 	EXP 	leftHighlight: autoDraw = True
1285.9004 	EXP 	rightHighlight: autoDraw = True
1285.9004 	EXP 	L_condition: autoDraw = True
1285.9004 	EXP 	R_condition: autoDraw = True
1286.8552 	DATA 	Keypress: equal
1287.4049 	DATA 	Keypress: 1
1287.4290 	EXP 	window1: recordFrameIntervals = False
1287.4514 	EXP 	leftHighlight: opacity = 1
1287.4514 	EXP 	leftAnswerText: text = u'4'
1287.4514 	EXP 	rightAnswerText: text = u'-3'
1287.4516 	EXP 	window1: recordFrameIntervals = False
1289.3977 	DATA 	Keypress: equal
1289.6509 	EXP 	leftAnswerText: opacity = 1
1289.6509 	EXP 	leftAnswerText: text = u'4'
1289.6509 	EXP 	rightAnswerText: text = u'-3'
1289.6509 	EXP 	leftAnswerText: autoDraw = True
1289.6509 	EXP 	rightAnswerText: autoDraw = True
1290.5506 	EXP 	rightBox: autoDraw = False
1290.5506 	EXP 	leftBox: autoDraw = False
1290.5506 	EXP 	leftHighlight: autoDraw = False
1290.5506 	EXP 	rightHighlight: autoDraw = False
1290.5506 	EXP 	leftAnswerText: autoDraw = False
1290.5506 	EXP 	rightAnswerText: autoDraw = False
1290.5506 	EXP 	L_condition: autoDraw = False
1290.5506 	EXP 	R_condition: autoDraw = False
1290.5509 	EXP 	window1: recordFrameIntervals = False
1290.5673 	EXP 	fixationITIcross: autoDraw = True
1290.5674 	EXP 	window1: recordFrameIntervals = False
1295.8451 	DATA 	Keypress: equal
1295.8488 	DATA 	Keypress: equal
1295.8518 	DATA 	Keypress: equal
1296.0756 	EXP 	New trial (rep=0, index=1): {'blockId': 1, 'sd1': 0, 'sd2': 4.0, 'stimOnset': 27.220840266116934, 'choiceDuration': 2, 'leftColor': 7, 'itiDuration': 5.135130314795334, 'mu1': 4.0, 'leftAnswer': 4.0, 'trialId': 2, 'condition': u'SR', 'itiOffset': 37.893522035008935, 'mu2': 5.0, 'rightColor': 1, 'subjectId': u'uep001', 'feedbackDuration': 1, 'runId': 2, 'isiDuration': 2.5375514540966715, 'rightAnswer': -0.0}
1296.0989 	EXP 	fixationITIcross: autoDraw = False
1296.0989 	EXP 	rightBox: autoDraw = False
1296.0989 	EXP 	leftBox: autoDraw = False
1296.0989 	EXP 	leftHighlight: autoDraw = False
1296.0989 	EXP 	rightHighlight: autoDraw = False
1296.0989 	EXP 	leftAnswerText: autoDraw = False
1296.0989 	EXP 	rightAnswerText: autoDraw = False
1296.0989 	EXP 	L_condition: autoDraw = False
1296.0989 	EXP 	R_condition: autoDraw = False
1296.0989 	EXP 	fixationITIcross: autoDraw = False
1296.0989 	EXP 	leftHighlight: opacity = 0.0
1296.0989 	EXP 	rightHighlight: opacity = 0.0
1296.0989 	EXP 	leftAnswerText: opacity = 0.0
1296.0989 	EXP 	rightAnswerText: opacity = 0.0
1296.0989 	EXP 	leftAnswerText: text = '4'
1296.0989 	EXP 	rightAnswerText: text = '0'
1296.0989 	EXP 	fixationITIcross: color = 'white (named)'
1296.0989 	EXP 	leftBox: fillColor = (0.86, 0.33999999999999997, 0.69879999999999964)
1296.0989 	EXP 	rightBox: fillColor = (0.86, 0.7612000000000001, 0.33999999999999997)
1296.0989 	EXP 	L_condition: text = u'S'
1296.0989 	EXP 	R_condition: text = u'R'
1296.0989 	EXP 	rightBox: autoDraw = True
1296.0989 	EXP 	leftBox: autoDraw = True
1296.0989 	EXP 	leftHighlight: autoDraw = True
1296.0989 	EXP 	rightHighlight: autoDraw = True
1296.0989 	EXP 	L_condition: autoDraw = True
1296.0989 	EXP 	R_condition: autoDraw = True
1296.4691 	DATA 	Keypress: 2
1296.4920 	EXP 	window1: recordFrameIntervals = False
1296.5153 	EXP 	rightHighlight: opacity = 1
1296.5153 	EXP 	leftAnswerText: text = u'4'
1296.5153 	EXP 	rightAnswerText: text = u'0'
1296.5155 	EXP 	window1: recordFrameIntervals = False
1298.8350 	DATA 	Keypress: equal
1298.8497 	DATA 	Keypress: equal
1299.0813 	EXP 	rightAnswerText: opacity = 1
1299.0813 	EXP 	leftAnswerText: text = u'4'
1299.0813 	EXP 	rightAnswerText: text = u'0'
1299.0813 	EXP 	leftAnswerText: autoDraw = True
1299.0813 	EXP 	rightAnswerText: autoDraw = True
1299.9977 	EXP 	rightBox: autoDraw = False
1299.9977 	EXP 	leftBox: autoDraw = False
1299.9977 	EXP 	leftHighlight: autoDraw = False
1299.9977 	EXP 	rightHighlight: autoDraw = False
1299.9977 	EXP 	leftAnswerText: autoDraw = False
1299.9977 	EXP 	rightAnswerText: autoDraw = False
1299.9977 	EXP 	L_condition: autoDraw = False
1299.9977 	EXP 	R_condition: autoDraw = False
1299.9979 	EXP 	window1: recordFrameIntervals = False
1300.0144 	EXP 	fixationITIcross: autoDraw = True
1300.0146 	EXP 	window1: recordFrameIntervals = False
1306.5280 	DATA 	Keypress: equal
1306.5317 	DATA 	Keypress: equal
1306.5352 	DATA 	Keypress: equal
1306.7494 	EXP 	New trial (rep=0, index=2): {'blockId': 1, 'sd1': 0, 'sd2': 4.0, 'stimOnset': 37.893522035008935, 'choiceDuration': 2, 'leftColor': 7, 'itiDuration': 6.1494432756010111, 'mu1': 4.0, 'leftAnswer': 4.0, 'trialId': 3, 'condition': u'SR', 'itiOffset': 49.827505011714038, 'mu2': 5.0, 'rightColor': 1, 'subjectId': u'uep001', 'feedbackDuration': 1, 'runId': 2, 'isiDuration': 2.7845397011040904, 'rightAnswer': 2.0}
1306.7792 	EXP 	fixationITIcross: autoDraw = False
1306.7792 	EXP 	rightBox: autoDraw = False
1306.7792 	EXP 	leftBox: autoDraw = False
1306.7792 	EXP 	leftHighlight: autoDraw = False
1306.7792 	EXP 	rightHighlight: autoDraw = False
1306.7792 	EXP 	leftAnswerText: autoDraw = False
1306.7792 	EXP 	rightAnswerText: autoDraw = False
1306.7792 	EXP 	L_condition: autoDraw = False
1306.7792 	EXP 	R_condition: autoDraw = False
1306.7792 	EXP 	fixationITIcross: autoDraw = False
1306.7792 	EXP 	leftHighlight: opacity = 0.0
1306.7792 	EXP 	rightHighlight: opacity = 0.0
1306.7792 	EXP 	leftAnswerText: opacity = 0.0
1306.7792 	EXP 	rightAnswerText: opacity = 0.0
1306.7792 	EXP 	leftAnswerText: text = '4'
1306.7792 	EXP 	rightAnswerText: text = '2'
1306.7792 	EXP 	fixationITIcross: color = 'white (named)'
1306.7792 	EXP 	leftBox: fillColor = (0.86, 0.33999999999999997, 0.69879999999999964)
1306.7792 	EXP 	rightBox: fillColor = (0.86, 0.7612000000000001, 0.33999999999999997)
1306.7792 	EXP 	L_condition: text = u'S'
1306.7792 	EXP 	R_condition: text = u'R'
1306.7792 	EXP 	rightBox: autoDraw = True
1306.7792 	EXP 	leftBox: autoDraw = True
1306.7792 	EXP 	leftHighlight: autoDraw = True
1306.7792 	EXP 	rightHighlight: autoDraw = True
1306.7792 	EXP 	L_condition: autoDraw = True
1306.7792 	EXP 	R_condition: autoDraw = True
1306.8523 	DATA 	Keypress: equal
1307.1492 	DATA 	Keypress: 2
1307.1723 	EXP 	window1: recordFrameIntervals = False
1307.1957 	EXP 	rightHighlight: opacity = 1
1307.1957 	EXP 	leftAnswerText: text = u'4'
1307.1957 	EXP 	rightAnswerText: text = u'2'
1307.1958 	EXP 	window1: recordFrameIntervals = False
1309.7624 	DATA 	Keypress: equal
1310.0115 	EXP 	rightAnswerText: opacity = 1
1310.0115 	EXP 	leftAnswerText: text = u'4'
1310.0115 	EXP 	rightAnswerText: text = u'2'
1310.0115 	EXP 	leftAnswerText: autoDraw = True
1310.0115 	EXP 	rightAnswerText: autoDraw = True
1310.8634 	DATA 	Keypress: equal
1310.9112 	EXP 	rightBox: autoDraw = False
1310.9112 	EXP 	leftBox: autoDraw = False
1310.9112 	EXP 	leftHighlight: autoDraw = False
1310.9112 	EXP 	rightHighlight: autoDraw = False
1310.9112 	EXP 	leftAnswerText: autoDraw = False
1310.9112 	EXP 	rightAnswerText: autoDraw = False
1310.9112 	EXP 	L_condition: autoDraw = False
1310.9112 	EXP 	R_condition: autoDraw = False
1310.9115 	EXP 	window1: recordFrameIntervals = False
1310.9279 	EXP 	fixationITIcross: autoDraw = True
1310.9280 	EXP 	window1: recordFrameIntervals = False
1318.4481 	DATA 	Keypress: equal
1318.4520 	DATA 	Keypress: equal
1318.4555 	DATA 	Keypress: equal
1318.6626 	EXP 	New trial (rep=0, index=3): {'blockId': 1, 'sd1': 0, 'sd2': 4.0, 'stimOnset': 49.827505011714038, 'choiceDuration': 2, 'leftColor': 7, 'itiDuration': 5.1705050210976617, 'mu1': 4.0, 'leftAnswer': 4.0, 'trialId': 4, 'condition': u'SR', 'itiOffset': 60.335369254734793, 'mu2': 5.0, 'rightColor': 1, 'subjectId': u'uep001', 'feedbackDuration': 1, 'runId': 2, 'isiDuration': 2.3373592219230983, 'rightAnswer': 9.0}
1318.6923 	EXP 	fixationITIcross: autoDraw = False
1318.6923 	EXP 	rightBox: autoDraw = False
1318.6923 	EXP 	leftBox: autoDraw = False
1318.6923 	EXP 	leftHighlight: autoDraw = False
1318.6923 	EXP 	rightHighlight: autoDraw = False
1318.6923 	EXP 	leftAnswerText: autoDraw = False
1318.6923 	EXP 	rightAnswerText: autoDraw = False
1318.6923 	EXP 	L_condition: autoDraw = False
1318.6923 	EXP 	R_condition: autoDraw = False
1318.6923 	EXP 	fixationITIcross: autoDraw = False
1318.6923 	EXP 	leftHighlight: opacity = 0.0
1318.6923 	EXP 	rightHighlight: opacity = 0.0
1318.6923 	EXP 	leftAnswerText: opacity = 0.0
1318.6923 	EXP 	rightAnswerText: opacity = 0.0
1318.6923 	EXP 	leftAnswerText: text = '4'
1318.6923 	EXP 	rightAnswerText: text = '9'
1318.6923 	EXP 	fixationITIcross: color = 'white (named)'
1318.6923 	EXP 	leftBox: fillColor = (0.86, 0.33999999999999997, 0.69879999999999964)
1318.6923 	EXP 	rightBox: fillColor = (0.86, 0.7612000000000001, 0.33999999999999997)
1318.6923 	EXP 	L_condition: text = u'S'
1318.6923 	EXP 	R_condition: text = u'R'
1318.6923 	EXP 	rightBox: autoDraw = True
1318.6923 	EXP 	leftBox: autoDraw = True
1318.6923 	EXP 	leftHighlight: autoDraw = True
1318.6923 	EXP 	rightHighlight: autoDraw = True
1318.6923 	EXP 	L_condition: autoDraw = True
1318.6923 	EXP 	R_condition: autoDraw = True
1318.8625 	DATA 	Keypress: equal
1319.1787 	DATA 	Keypress: 1
1319.2024 	EXP 	window1: recordFrameIntervals = False
1319.2249 	EXP 	leftHighlight: opacity = 1
1319.2249 	EXP 	leftAnswerText: text = u'4'
1319.2249 	EXP 	rightAnswerText: text = u'9'
1319.2251 	EXP 	window1: recordFrameIntervals = False
1321.3452 	DATA 	Keypress: equal
1321.5915 	EXP 	leftAnswerText: opacity = 1
1321.5915 	EXP 	leftAnswerText: text = u'4'
1321.5915 	EXP 	rightAnswerText: text = u'9'
1321.5915 	EXP 	leftAnswerText: autoDraw = True
1321.5915 	EXP 	rightAnswerText: autoDraw = True
1322.4915 	EXP 	window1: recordFrameIntervals = False
1322.5079 	EXP 	rightBox: autoDraw = False
1322.5079 	EXP 	leftBox: autoDraw = False
1322.5079 	EXP 	leftHighlight: autoDraw = False
1322.5079 	EXP 	rightHighlight: autoDraw = False
1322.5079 	EXP 	leftAnswerText: autoDraw = False
1322.5079 	EXP 	rightAnswerText: autoDraw = False
1322.5079 	EXP 	L_condition: autoDraw = False
1322.5079 	EXP 	R_condition: autoDraw = False
1322.5079 	EXP 	fixationITIcross: autoDraw = True
1322.5081 	EXP 	window1: recordFrameIntervals = False
1328.9534 	DATA 	Keypress: equal
1328.9572 	DATA 	Keypress: equal
1328.9605 	DATA 	Keypress: equal
1328.9638 	DATA 	Keypress: equal
1329.1598 	EXP 	New trial (rep=0, index=4): {'blockId': 1, 'sd1': 0, 'sd2': 4.0, 'stimOnset': 60.335369254734793, 'choiceDuration': 2, 'leftColor': 7, 'itiDuration': 5.8594267570042193, 'mu1': 4.0, 'leftAnswer': 4.0, 'trialId': 5, 'condition': u'SR', 'itiOffset': 71.418481095159677, 'mu2': 5.0, 'rightColor': 1, 'subjectId': u'uep001', 'feedbackDuration': 1, 'runId': 2, 'isiDuration': 2.2236850834206807, 'rightAnswer': 6.0}
1329.1895 	EXP 	fixationITIcross: autoDraw = False
1329.1895 	EXP 	rightBox: autoDraw = False
1329.1895 	EXP 	leftBox: autoDraw = False
1329.1895 	EXP 	leftHighlight: autoDraw = False
1329.1895 	EXP 	rightHighlight: autoDraw = False
1329.1895 	EXP 	leftAnswerText: autoDraw = False
1329.1895 	EXP 	rightAnswerText: autoDraw = False
1329.1895 	EXP 	L_condition: autoDraw = False
1329.1895 	EXP 	R_condition: autoDraw = False
1329.1895 	EXP 	fixationITIcross: autoDraw = False
1329.1895 	EXP 	leftHighlight: opacity = 0.0
1329.1895 	EXP 	rightHighlight: opacity = 0.0
1329.1895 	EXP 	leftAnswerText: opacity = 0.0
1329.1895 	EXP 	rightAnswerText: opacity = 0.0
1329.1895 	EXP 	leftAnswerText: text = '4'
1329.1895 	EXP 	rightAnswerText: text = '6'
1329.1895 	EXP 	fixationITIcross: color = 'white (named)'
1329.1895 	EXP 	leftBox: fillColor = (0.86, 0.33999999999999997, 0.69879999999999964)
1329.1895 	EXP 	rightBox: fillColor = (0.86, 0.7612000000000001, 0.33999999999999997)
1329.1895 	EXP 	L_condition: text = u'S'
1329.1895 	EXP 	R_condition: text = u'R'
1329.1895 	EXP 	rightBox: autoDraw = True
1329.1895 	EXP 	leftBox: autoDraw = True
1329.1895 	EXP 	leftHighlight: autoDraw = True
1329.1895 	EXP 	rightHighlight: autoDraw = True
1329.1895 	EXP 	L_condition: autoDraw = True
1329.1895 	EXP 	R_condition: autoDraw = True
1329.5430 	DATA 	Keypress: 1
1329.5674 	EXP 	window1: recordFrameIntervals = False
1329.5893 	EXP 	leftHighlight: opacity = 1
